date,close,high,low,open,volume,tic,day
2017-03-24,188.56051635742188,189.90257099629088,187.0506862800609,187.11778369525194,7398317,ITC.NS,4
2017-03-24,886.7499389648438,890.6371804231879,881.2048864227488,884.9206734957422,1347655,LT.NS,4
2017-03-24,280.6596374511719,281.80475292527797,276.6681278603063,277.9004868996759,16282523,RELIANCE.NS,4
2017-03-24,248.36770629882812,250.56844377537237,241.31639342229295,242.0799162659464,20133467,SBIN.NS,4
2017-03-24,964.8031616210938,981.7365456565843,963.2529646093284,981.7365456565843,5099814,TCS.NS,4
2017-03-27,290.2790832519531,292.9787543559905,287.2365953877064,291.39323046755936,3212610,BHARTIARTL.NS,0
2017-03-27,321.4559631347656,324.682270759811,320.1335380013617,324.682270759811,5864084,HDFCBANK.NS,0
2017-03-27,771.6942749023438,784.1866452096732,768.5175077950744,772.5957764372303,2830764,HINDUNILVR.NS,0
2017-03-27,236.6591796875,242.59407707958994,235.83609661084952,242.59407707958994,12341637,ICICIBANK.NS,0
2017-03-27,393.0054016113281,397.9712084268822,391.3437755796249,392.37511680508334,7684824,INFY.NS,0
2017-03-27,188.9630889892578,189.8354403018516,185.40660760245993,188.1914156823155,12623097,ITC.NS,0
2017-03-27,882.5769653320312,888.9222431928068,879.2041916066946,886.006890520779,1583550,LT.NS,0
2017-03-27,272.8838195800781,278.9147199395627,272.03316575085495,277.2461140560793,32452615,RELIANCE.NS,0
2017-03-27,251.01759338378906,252.23021677941034,247.20000624734354,247.91859991975554,15966114,SBIN.NS,0
2017-03-27,958.7809448242188,969.8909467105314,956.3760728629256,964.70360072179,2181270,TCS.NS,0
2017-03-28,292.0360412597656,294.3928956942175,290.19339747525163,292.164572157027,2316105,BHARTIARTL.NS,1
2017-03-28,323.8157958984375,324.84182824010924,322.19695043704826,323.38260450939185,8061400,HDFCBANK.NS,1
2017-03-28,775.3860473632812,777.0173755220023,770.5780050066267,772.7244618450852,565803,HINDUNILVR.NS,1
2017-03-28,239.9948272705078,240.47135130627407,238.34866126096594,239.9948272705078,13884032,ICICIBANK.NS,1
2017-03-28,395.4119567871094,396.8825903610977,393.4638417521477,394.0177015952573,4796796,INFY.NS,1
2017-03-28,188.22499084472653,189.36575326285447,187.92304183628917,188.9631262289246,6532115,ITC.NS,1
2017-03-28,882.7769165039062,890.5228232175488,880.9762268754581,884.9206195551542,2628958,LT.NS,1
2017-03-28,271.7169189453125,275.69750823596104,270.92077779117244,274.388825733832,21707345,RELIANCE.NS,1
2017-03-28,253.39791870117188,254.11651224012502,250.16419295071006,252.09543707265968,18673371,SBIN.NS,1
2017-03-28,965.896728515625,971.2430377387199,957.9666917008061,957.9666917008061,1153158,TCS.NS,1
2017-03-29,295.5498962402344,296.87832946168834,292.4217111161478,293.53585844745805,9825597,BHARTIARTL.NS,2
2017-03-29,325.73114013671875,327.1448017359223,323.7702834234135,323.9527003500576,8575772,HDFCBANK.NS,2
2017-03-29,783.4996948242188,785.5173957722028,773.0249745689714,776.330549669558,1067420,HINDUNILVR.NS,2
2017-03-29,244.50015258789062,245.0200128870284,239.69160478683054,241.68434443075043,18910842,ICICIBANK.NS,2
2017-03-29,394.1513366699219,397.8375024030172,391.8594259503654,395.08722819116656,6981186,INFY.NS,2
2017-03-29,190.03677368164062,190.37228200092665,188.02365996490036,188.02365996490036,8828112,ITC.NS,2
2017-03-29,889.8082275390625,896.1250338251635,886.0639696073974,888.3505513221166,2280357,LT.NS,2
2017-03-29,274.0943603515625,274.8250397064237,269.0122775216132,273.01467764631025,18924345,RELIANCE.NS,2
2017-03-29,259.1018981933594,260.4043526644421,254.34112597423174,254.34112597423174,31008407,SBIN.NS,2
2017-03-29,971.7200317382812,974.1844907535968,964.1675978572845,968.3015228478106,1717764,TCS.NS,2
2017-03-30,300.99212646484375,302.02057693589967,293.2787914623767,295.54992027145255,4345156,BHARTIARTL.NS,3
2017-03-30,334.3041687011719,337.43926791868796,324.9216940365351,325.59430419003735,34321092,HDFCBANK.NS,3
2017-03-30,789.2094116210938,793.1588719968966,780.6235826269647,782.2548586936043,2105056,HINDUNILVR.NS,3
2017-03-30,243.7637176513672,245.40989833687112,242.3774671204821,243.6770888088549,16543030,ICICIBANK.NS,3
2017-03-30,391.7257995605469,395.6984547327047,389.7203773784963,394.97267356958116,12157180,INFY.NS,3
2017-03-30,189.73480224609375,191.00975937180738,187.92302330608044,190.5735943060649,14948411,ITC.NS,3
2017-03-30,890.3228149414062,897.4969979019373,887.35020632593,893.4954536658361,2288326,LT.NS,3
2017-03-30,277.1479797363281,278.0422553459146,273.29825573311905,273.73447353291084,27862325,RELIANCE.NS,3
2017-03-30,261.43731689453125,263.8626183087022,259.46117075390043,259.5959036296679,19683170,SBIN.NS,3
2017-03-30,970.2887573242188,979.8286713659153,967.9037788137947,971.8389545379848,2986086,TCS.NS,3
2017-03-31,300.0065612792969,301.93490242832553,295.67850218609647,299.963698290537,5787371,BHARTIARTL.NS,4
2017-03-31,328.91180419921875,331.52247555928267,327.54376097132626,331.47688525151716,9651392,HDFCBANK.NS,4
2017-03-31,782.8129272460938,790.1108815993615,777.1892199605,789.2093800717645,1454650,HINDUNILVR.NS,4
2017-03-31,239.8649139404297,245.10667914666556,238.86854402547593,242.89733083856734,19741901,ICICIBANK.NS,4
2017-03-31,390.4842834472656,393.17729715713955,385.04099556355465,390.86626856191197,14153854,INFY.NS,4
2017-03-31,188.0907745361328,189.902553447937,187.05066899524155,188.56049893308347,9929324,ITC.NS,4
2017-03-31,900.29833984375,911.0168575975043,887.2645594513697,887.2645594513697,3543100,LT.NS,4
2017-03-31,288.1083068847656,291.76173350156176,276.1337767967496,276.1337767967496,45390562,RELIANCE.NS,4
2017-03-31,263.5482177734375,264.9854323807321,259.1467703113261,262.2906652717755,20185269,SBIN.NS,4
2017-03-31,966.6318359375,970.2291980307651,959.9538765179351,969.2552541432038,1867044,TCS.NS,4
2017-04-03,292.9359130859375,296.5354744681296,288.17934153938495,296.5354744681296,7333921,BHARTIARTL.NS,0
2017-04-03,326.7799072265625,330.6332344651229,325.13826652314407,329.69841051365097,4149052,HDFCBANK.NS,0
2017-04-03,790.454345703125,793.631060421141,776.5023739689682,784.744748616574,832000,HINDUNILVR.NS,0
2017-04-03,248.3989715576172,249.0054751985954,239.86487520010934,241.55436288768252,20449617,ICICIBANK.NS,0
2017-04-03,385.34661865234375,394.380553554793,384.31525407374596,394.2659859860331,4315600,INFY.NS,0
2017-04-03,188.92958068847656,190.3051946440323,186.98358554639572,189.76837279801188,7507187,ITC.NS,0
2017-04-03,949.517822265625,952.3760239687797,901.2701507484843,904.2999115445663,6576885,LT.NS,0
2017-04-03,299.8319396972656,301.1079204149999,291.63081227253303,292.71049498446496,44886623,RELIANCE.NS,0
2017-04-03,263.3236389160156,265.61420727629604,262.4703124941201,264.80575525938116,10509610,SBIN.NS,0
2017-04-03,958.6417846679688,967.9034676483043,957.2505476508152,967.9034676483043,1196888,TCS.NS,0
2017-04-05,295.24993896484375,297.6067935257978,290.62192678580874,293.921534779264,4693744,BHARTIARTL.NS,2
2017-04-05,326.5861511230469,329.8124590020242,325.49173311611725,327.2473776582476,5744080,HDFCBANK.NS,2
2017-04-05,803.075439453125,804.8784948616592,788.3078565093473,788.3078565093473,2246395,HINDUNILVR.NS,2
2017-04-05,246.79617309570312,248.2257453751287,245.1066706514577,248.2257453751287,10569529,ICICIBANK.NS,2
2017-04-05,380.4381408691406,384.0479054468495,378.5473095841955,383.8951020505716,7398338,INFY.NS,2
2017-04-05,187.18487548828125,190.23809489239906,186.34608338905295,190.03678138586284,10685034,ITC.NS,2
2017-04-05,969.7826538085938,971.7834781504499,942.0002422135227,949.5175428548556,5179798,LT.NS,2
2017-04-05,308.6329650878906,309.2873210718865,301.0207587301675,304.31429130557143,40323877,RELIANCE.NS,2
2017-04-05,267.0963439941406,268.3538965204214,260.17976398071255,263.45839187827687,21936647,SBIN.NS,2
2017-04-05,954.4881591796875,961.9014276677528,952.0038068653208,961.9014276677528,2905568,TCS.NS,2
2017-04-06,292.9359130859375,293.96436334089174,289.33635170374544,293.96436334089174,2412374,BHARTIARTL.NS,3
2017-04-06,327.98834228515625,329.01437463849874,324.9216567177738,326.3922919577346,6124416,HDFCBANK.NS,3
2017-04-06,802.4744262695312,803.8481377731235,790.7547502152703,799.2117697419635,1588953,HINDUNILVR.NS,3
2017-04-06,243.3305206298828,245.79978444135574,241.9442700684589,244.24026164872947,17014957,ICICIBANK.NS,3
2017-04-06,381.8323974609375,384.20071036921877,378.92931926015814,381.27853757130134,5379008,INFY.NS,3
2017-04-06,183.9303436279297,187.31907099246322,183.32642444170975,186.68159246983961,16243974,ITC.NS,3
2017-04-06,962.2083740234375,973.155601398102,954.0908769623618,963.2374144433861,2740816,LT.NS,3
2017-04-06,313.75860595703125,316.02699685439137,305.84104870720677,307.3242184108608,50620850,RELIANCE.NS,3
2017-04-06,263.05413818359375,267.27592273892935,261.79658592057,265.38960805068547,18413111,SBIN.NS,3
2017-04-06,954.0112915039062,957.966361429434,951.0300683874246,953.991397274125,1720704,TCS.NS,3
2017-04-07,295.4213562011719,300.34932209583496,292.8930787826952,294.8642825527395,6347228,BHARTIARTL.NS,4
2017-04-07,328.068115234375,329.47036491460676,325.73104171162436,326.2896759850991,4648360,HDFCBANK.NS,4
2017-04-07,793.759765625,800.8001547732696,790.9264529834508,794.790075422945,770117,HINDUNILVR.NS,4
2017-04-07,240.29811096191406,245.19331703555312,238.91186035968767,242.68073145673466,18994042,ICICIBANK.NS,4
2017-04-07,374.9375915527344,382.3290196179348,373.9635338954831,382.3290196179348,6404508,INFY.NS,4
2017-04-07,182.9573516845703,183.9638978114141,181.78303014741422,183.19220323179792,9480161,ITC.NS,4
2017-04-07,963.5230712890625,983.2165644778255,955.2912721530655,957.5207024875848,4096639,LT.NS,4
2017-04-07,306.80072021484375,312.77707890149367,305.9173645940852,310.00703758207186,31875272,RELIANCE.NS,4
2017-04-07,260.0001525878906,264.80579919359997,258.38327569839015,262.02122814032253,10765502,SBIN.NS,4
2017-04-07,965.5385131835938,967.207978418323,950.8708398723876,951.9639548176873,2277012,TCS.NS,4
2017-04-10,296.27838134765625,298.5923728646008,293.15019634463374,298.50667592403954,1532435,BHARTIARTL.NS,0
2017-04-10,326.99658203125,329.01444049682016,326.6545711783427,329.01444049682016,3393876,HDFCBANK.NS,0
2017-04-10,795.0047607421875,798.2244462689226,786.4618513305031,792.3002039382357,460843,HINDUNILVR.NS,0
2017-04-10,240.55801391601562,241.7276705256613,239.21508507919472,241.20782475941442,10395338,ICICIBANK.NS,0
2017-04-10,364.1846618652344,377.974316853116,362.9240921821697,376.2171944381229,9528472,INFY.NS,0
2017-04-10,183.5613250732422,184.53433341903036,182.58833799446631,184.53433341903036,5687364,ITC.NS,0
2017-04-10,956.9776611328125,977.014167805084,950.6608546096788,964.9522787137009,2406430,LT.NS,0
2017-04-10,301.2933349609375,310.7922251070103,300.4099502330383,307.54231512637796,30768410,RELIANCE.NS,0
2017-04-10,259.9102783203125,260.8085339720761,257.3951460478222,260.3144769160539,10307875,SBIN.NS,0
2017-04-10,962.8356323242188,973.4686607749043,955.9788195849917,966.7112221333471,2543264,TCS.NS,0
2017-04-11,300.135009765625,304.8915808987846,293.83577789425436,293.96433779248747,2327556,BHARTIARTL.NS,1
2017-04-11,328.21636962890625,328.6039707419172,326.3923119998467,326.96233000892784,4356260,HDFCBANK.NS,1
2017-04-11,793.0728149414062,794.8758175691408,787.5349462937547,792.4288779452544,715100,HINDUNILVR.NS,1
2017-04-11,245.75648498535156,246.27631623759643,239.77826561856,241.1211945286423,13734771,ICICIBANK.NS,1
2017-04-11,369.43695068359375,371.1749784698209,365.1969014893051,365.1969014893051,8655466,INFY.NS,1
2017-04-11,189.2650909423828,189.63415862363593,182.38699982793298,183.25935128680828,11355730,ITC.NS,1
2017-04-11,974.613037109375,976.9568747039768,955.2339843929138,956.9775223892199,1974126,LT.NS,1
2017-04-11,299.330322265625,305.4593576209089,298.8395626369632,302.71109787639944,32249647,RELIANCE.NS,1
2017-04-11,264.53631591796875,265.1201766675278,259.4162472254883,259.86537509631677,11682024,SBIN.NS,1
2017-04-11,961.6632690429688,971.1237048291472,956.3765463643654,960.8682760700973,1557784,TCS.NS,1
2017-04-12,300.6492614746094,303.3060986875982,295.9784156480453,297.39251668150774,2529238,BHARTIARTL.NS,2
2017-04-12,329.1740417480469,330.59908700018207,327.30439351041156,328.10241885160724,3565092,HDFCBANK.NS,2
2017-04-12,793.1158447265625,794.7900916319012,788.5653664635466,790.0678863317702,2006885,HINDUNILVR.NS,2
2017-04-12,243.2871856689453,247.74920350597998,240.9912087562457,245.88641441884312,18252914,ICICIBANK.NS,2
2017-04-12,370.0863037109375,373.161302823872,366.8394299319084,370.52559595979193,6696752,INFY.NS,2
2017-04-12,189.1644287109375,191.110423816395,187.58750127604932,189.0302338854625,7507416,ITC.NS,2
2017-04-12,973.4127807617188,978.3862144308364,958.2639785610401,968.9539196379011,2135064,LT.NS,2
2017-04-12,295.3278503417969,302.4057021648282,294.70622545034604,301.6095610427846,27448279,RELIANCE.NS,2
2017-04-12,260.6288757324219,265.3896472047518,259.6857182491519,264.0871655253909,13251421,SBIN.NS,2
2017-04-12,951.3082885742188,965.1212888992804,947.2339503488407,962.9350586320045,1050538,TCS.NS,2
2017-04-13,291.6075439453125,302.9633331948546,290.75051638850266,299.96367870541627,6554985,BHARTIARTL.NS,3
2017-04-13,328.3988037109375,330.35966019821115,327.65778026035235,329.0144120597972,4804236,HDFCBANK.NS,3
2017-04-13,793.2017822265625,797.7952321318216,788.6083847250442,791.4846164459963,1200252,HINDUNILVR.NS,3
2017-04-13,245.02001953125,247.61923384325954,242.07423167708387,242.85399306221458,15178825,ICICIBANK.NS,3
2017-04-13,355.781005859375,378.1653280741135,353.96657625497903,370.5256244766567,30973188,INFY.NS,3
2017-04-13,187.319091796875,189.23154884415763,186.2118887766625,189.1644301638958,4085766,ITC.NS,3
2017-04-13,959.5501708984375,968.6680276701132,956.0630941604616,968.6680276701132,1975483,LT.NS,3
2017-04-13,297.6835632324219,299.55932910332734,293.8774314594389,295.32789948753486,12713918,RELIANCE.NS,3
2017-04-13,261.88641357421875,263.2787262249459,260.49412833607755,260.71869223981554,9944020,SBIN.NS,3
2017-04-13,925.6299438476562,957.5688180884133,922.6090294646748,953.9913505239485,2500472,TCS.NS,3
2017-04-17,292.50738525390625,294.2214690993172,290.02197093313464,293.7929553930387,2089233,BHARTIARTL.NS,0
2017-04-17,327.6007385253906,329.19678883980157,325.65126593676814,328.3987636825961,7137056,HDFCBANK.NS,0
2017-04-17,784.7875366210938,793.1587182678778,783.1132898109908,792.4718625622212,449115,HINDUNILVR.NS,0
2017-04-17,244.67343139648438,247.53257569458864,243.0272653388631,245.19329167871416,8250861,ICICIBANK.NS,0
2017-04-17,353.2981262207031,356.04840105123463,352.76333760669604,355.24624144475075,7213434,INFY.NS,0
2017-04-17,187.28550720214847,189.5670316151821,184.90334731631023,185.57438515937932,5017073,ITC.NS,0
2017-04-17,961.1509399414062,965.8670877284858,955.1771457662372,960.379185732552,1135260,LT.NS,0
2017-04-17,303.5835266113281,304.39055863726304,297.7271426609843,297.7271426609843,11837502,RELIANCE.NS,0
2017-04-17,260.40435791015625,262.9643924912229,259.1468052390019,261.48227586405557,8146800,SBIN.NS,0
2017-04-17,920.14453125,927.3192632510697,912.3137749519109,926.3255223041056,2270882,TCS.NS,0
2017-04-18,290.36480712890625,294.2643517656501,288.2222094338676,291.39325750496073,6170878,BHARTIARTL.NS,1
2017-04-18,329.9949035644531,331.75054825365993,327.8744250094591,328.33043950877686,3638860,HDFCBANK.NS,1
2017-04-18,783.6715087890625,790.7118987516732,782.2119074401236,785.6033202322566,605252,HINDUNILVR.NS,1
2017-04-18,245.5398712158203,252.64442582886318,244.803446004468,245.5398712158203,19072022,ICICIBANK.NS,1
2017-04-18,352.4386291503906,356.7741515375911,351.08256313478967,353.2407886877809,4647518,INFY.NS,1
2017-04-18,187.25196838378906,190.57357698322298,186.61448987887803,188.02364169657292,4497780,ITC.NS,1
2017-04-18,954.3767700195312,971.2119597629555,950.7753901150803,962.6657217504375,1839489,LT.NS,1
2017-04-18,298.861328125,307.5422947584775,298.1633505689374,305.3502567714873,16016414,RELIANCE.NS,1
2017-04-18,260.76361083984375,266.69210376263754,259.05693054409994,261.4373025944206,13457050,SBIN.NS,1
2017-04-18,917.7399291992188,927.8363013776808,915.0568278517292,926.166835503807,1730620,TCS.NS,1
2017-04-19,291.3503723144531,292.89303309713364,285.17967114314325,290.87899568077466,2779410,BHARTIARTL.NS,2
2017-04-19,330.3824768066406,332.14953284201084,327.87439727256674,329.9264623458999,4338144,HDFCBANK.NS,2
2017-04-19,780.0653686523438,788.5653590744257,777.8759930599086,785.2597839530678,1245002,HINDUNILVR.NS,2
2017-04-19,243.07061767578125,246.92613224954889,241.59772365083847,245.5398670735401,15189575,ICICIBANK.NS,2
2017-04-19,351.1207580566406,355.24619305502,348.6187599620073,352.5722969782618,10071702,INFY.NS,2
2017-04-19,187.0171356201172,188.89603346876,186.44675439699273,188.66118187118494,5143709,ITC.NS,2
2017-04-19,954.9769287109375,957.5207970037245,950.0035997311741,954.6625956457505,1158162,LT.NS,2
2017-04-19,298.5559387207031,301.5550377481096,296.10214101464715,298.5995604968103,11572557,RELIANCE.NS,2
2017-04-19,255.14952087402344,262.06610073594584,254.11653230051257,261.88643863073156,18149995,SBIN.NS,2
2017-04-19,913.9036865234375,933.5996499076767,895.4797890844014,899.732980584281,5626812,TCS.NS,2
2017-04-20,293.7501525878906,294.6500431635334,289.72207649126165,293.10738189680376,2097176,BHARTIARTL.NS,3
2017-04-20,333.3807678222656,334.27000156160557,331.28308466370555,331.29449615806,5781372,HDFCBANK.NS,3
2017-04-20,786.204345703125,787.8356217162951,778.0907270888711,783.0275785986763,1955164,HINDUNILVR.NS,3
2017-04-20,236.3126220703125,239.34505332314842,235.4895389888482,238.21871839098404,31912290,ICICIBANK.NS,3
2017-04-20,354.2148132324219,355.1315868879503,350.87244328031994,351.9993040985045,4549000,INFY.NS,3
2017-04-20,187.55393981933594,188.89601566099105,186.7822664140424,187.68815591030489,4400814,ITC.NS,3
2017-04-20,961.0652465820314,964.1521588531414,950.7754692296456,956.892142298534,1044189,LT.NS,3
2017-04-20,298.71954345703125,302.48202367357453,297.53080634420576,300.78074523688343,8393496,RELIANCE.NS,3
2017-04-20,255.8231964111328,257.70953874579186,253.48775366712206,255.0147718141609,14514929,SBIN.NS,3
2017-04-20,924.3779296875,926.9616564314126,910.6444088935442,916.348521369269,1268842,TCS.NS,3
2017-04-21,293.79296875,296.5355030273437,291.6503711008998,293.10733518066405,1500170,BHARTIARTL.NS,4
2017-04-21,341.2355651855469,341.7827880244829,331.36287026323794,334.25855052961435,17258032,HDFCBANK.NS,4
2017-04-21,778.219482421875,793.2446816446869,775.7295713034575,789.4668963071712,761841,HINDUNILVR.NS,4
2017-04-21,233.1935577392578,237.22234422986529,231.3307686030098,236.22597439466588,18165879,ICICIBANK.NS,4
2017-04-21,352.8396301269531,357.0796552740813,351.84645491034655,357.0796552740813,3577466,INFY.NS,4
2017-04-21,184.09811401367188,189.2315226578345,182.99088987967085,189.2315226578345,9041742,ITC.NS,4
2017-04-21,964.6663818359375,972.7838777753644,960.3789756944444,968.9537879774305,2415931,LT.NS,4
2017-04-21,305.90643310546875,309.9415637718871,300.68256539061576,301.10789225675256,30230907,RELIANCE.NS,4
2017-04-21,253.4877471923828,257.79936320782775,250.83788214559544,257.79936320782775,12042308,SBIN.NS,4
2017-04-21,918.5348510742188,928.4125800061383,914.6393663067562,925.8090557954439,1161154,TCS.NS,4
2017-04-24,295.3785095214844,296.92117062992463,290.2362864798168,294.8214358423087,1487606,BHARTIARTL.NS,0
2017-04-24,349.5464782714844,350.9031100915649,341.32680689218495,341.5776092665386,20206952,HDFCBANK.NS,0
2017-04-24,776.6310424804688,781.2244917916413,771.4795458050309,781.2244917916413,789135,HINDUNILVR.NS,0
2017-04-24,232.76036071777344,235.09967412553925,229.77126549897832,233.75673063815907,24418208,ICICIBANK.NS,0
2017-04-24,353.9283447265625,354.67322045018653,348.7524504803665,350.47138369741106,5556666,INFY.NS,0
2017-04-24,185.7086181640625,186.2454613091385,181.95084375059318,185.47376656753775,7392939,ITC.NS,0
2017-04-24,990.5052490234375,992.6203766368691,966.6673306139717,967.8105692834378,3238530,LT.NS,0
2017-04-24,309.1564025878906,312.9952360104729,305.40481273218376,307.3351203293265,25512511,RELIANCE.NS,0
2017-04-24,256.9460144042969,258.56289100100037,252.32000334896398,254.43090958176248,10077853,SBIN.NS,0
2017-04-24,925.4115600585936,930.002566598644,907.2856824155417,914.2418705611154,2000020,TCS.NS,0
2017-04-25,303.34893798828125,308.36262969220155,292.593116091973,293.9643831911751,4747068,BHARTIARTL.NS,1
2017-04-25,350.4584655761719,352.385115215295,348.7597952961262,350.0024511921987,9057780,HDFCBANK.NS,1
2017-04-25,793.3306274414062,795.9063762318004,775.343304574405,778.7347176291727,1105317,HINDUNILVR.NS,1
2017-04-25,236.0960235595703,236.78915613374713,233.93001153219546,235.66282115409535,13685114,ICICIBANK.NS,1
2017-04-25,354.9978942871094,356.392149427937,351.6364295877784,353.68006415466994,4737060,INFY.NS,1
2017-04-25,188.7618408203125,189.23156528791836,183.79618520090946,186.54741332045023,13211107,ITC.NS,1
2017-04-25,998.1652221679688,1000.3946522504281,992.3915645352922,994.6781460720463,2879794,LT.NS,1
2017-04-25,312.51531982421875,320.1384437226784,311.0539611809138,318.4480561910905,36764315,RELIANCE.NS,1
2017-04-25,256.9460144042969,259.41621740994503,256.00285694899316,258.2484960450369,11531902,SBIN.NS,1
2017-04-25,918.81298828125,931.9104761029898,915.3150003250352,925.371679307268,3148710,TCS.NS,1
2017-04-26,306.434326171875,308.5340610348135,301.6777537265378,303.3489748240155,3272330,BHARTIARTL.NS,2
2017-04-26,353.5594177246094,354.0952291499793,334.81720666804955,351.80374534910135,7795852,HDFCBANK.NS,2
2017-04-26,808.2269897460938,811.3608382840312,790.153830231203,793.330597433275,1296199,HINDUNILVR.NS,2
2017-04-26,239.90821838378906,240.81795943955217,236.52924250107571,237.39564731932845,15205419,ICICIBANK.NS,2
2017-04-26,349.22991943359375,357.3661983735719,347.6828842565136,355.2270908835997,9084496,INFY.NS,2
2017-04-26,195.20372009277344,196.54579589842572,189.23154017854228,190.1038703119091,19671557,ITC.NS,2
2017-04-26,1001.1380615234375,1008.39807733506,994.6783756026102,998.1083010357227,2885722,LT.NS,2
2017-04-26,308.9491882324219,314.0967043393965,305.928306893378,312.995239734481,16763153,RELIANCE.NS,2
2017-04-26,257.3053283691406,260.04499699245525,254.5207305181378,257.88918902840277,13836891,SBIN.NS,2
2017-04-26,918.3558959960938,931.7117175280694,915.4541527108796,930.1416260725501,2187438,TCS.NS,2
2017-04-27,306.7342834472656,310.2052856148875,303.17758432964973,303.6060980999213,4978376,BHARTIARTL.NS,3
2017-04-27,357.652099609375,358.8719326011833,352.5219374479195,352.5219374479195,16180420,HDFCBANK.NS,3
2017-04-27,813.33544921875,816.5122159550526,803.8052014135756,808.0122255530176,1096343,HINDUNILVR.NS,3
2017-04-27,237.52557373046875,240.0381590820192,236.8324557632301,239.95151570052434,14909618,ICICIBANK.NS,3
2017-04-27,353.4317932128906,354.86423765984915,349.8984302437264,349.8984302437264,7797208,INFY.NS,3
2017-04-27,191.7814483642578,195.8747517948055,190.90911825850628,195.53924348751758,14075606,ITC.NS,3
2017-04-27,1009.9700927734375,1014.1145159415638,996.964889941013,999.1657446546824,2126127,LT.NS,3
2017-04-27,307.43328857421875,310.6286861796481,305.8410643345287,309.06916371802555,12571594,RELIANCE.NS,3
2017-04-27,253.35299682617188,258.6527271269848,252.4547411701137,257.3053436428975,22622372,SBIN.NS,3
2017-04-27,915.2954711914062,925.2925685154581,905.3580565820494,916.6470178053175,5773186,TCS.NS,3
2017-04-28,304.67730712890625,306.73420754156257,300.39214146631355,304.50591327133196,2985691,BHARTIARTL.NS,4
2017-04-28,352.6131591796875,355.66846143751326,350.4698857849194,355.66846143751326,5437728,HDFCBANK.NS,4
2017-04-28,802.7319946289062,811.7900326349907,800.3279732837643,810.5021584425502,3585324,HINDUNILVR.NS,4
2017-04-28,241.29446411132812,242.07422547648568,236.44258006902237,236.96242582658087,9367499,ICICIBANK.NS,4
2017-04-28,351.0252380371094,354.25301703160096,349.7455738696013,354.0429065595842,5029702,INFY.NS,4
2017-04-28,186.54739379882812,192.2511842322972,186.11122871991276,191.7814598138466,12851433,ITC.NS,4
2017-04-28,1000.2806396484375,1009.3984973875314,994.7927376945073,1007.8550936546602,1637739,LT.NS,4
2017-04-28,304.3142395019531,309.78891893202416,303.39815292831315,307.4878261720635,11848658,RELIANCE.NS,4
2017-04-28,260.26959228515625,261.1678479962353,253.7572383798331,254.20636623537263,14152004,SBIN.NS,4
2017-04-28,903.569091796875,913.745040582883,901.5220237267988,911.8569322880408,2540510,TCS.NS,4
2017-05-02,297.9067687988281,305.06302924301923,297.13540927164144,304.6773494794259,2436068,BHARTIARTL.NS,1
2017-05-02,351.2679138183594,353.6163992924726,348.9308398382895,352.72716557737573,4007040,HDFCBANK.NS,1
2017-05-02,796.850830078125,804.7068851814317,793.3306608777199,798.6538857496398,1615426,HINDUNILVR.NS,1
2017-05-02,238.78189086914062,243.33052330151025,238.26204508510392,242.7673558236071,16780204,ICICIBANK.NS,1
2017-05-02,352.4195556640625,353.871118155877,349.554666505788,352.95434429941815,3231126,INFY.NS,1
2017-05-02,187.35264587402344,188.7618191148017,185.54084563102043,188.22497602283258,7298698,ITC.NS,1
2017-05-02,990.1336669921875,1010.1130241956542,986.103546540749,1000.4520188632969,1861141,LT.NS,1
2017-05-02,298.9376525878906,305.79736636197384,298.01067525842427,305.79736636197384,18591411,RELIANCE.NS,1
2017-05-02,258.9671325683594,262.73981784085424,257.88924207092595,260.71874231900154,9754789,SBIN.NS,1
2017-05-02,910.2269897460938,915.0367351214305,906.2918141081068,911.8567638438583,2382696,TCS.NS,1
2017-05-03,296.8354797363281,299.96366500012005,294.6928819218965,298.3353069125204,2616848,BHARTIARTL.NS,2
2017-05-03,352.111572265625,354.3802330441788,350.9829197907,354.3802330441788,2507964,HDFCBANK.NS,2
2017-05-03,801.9163208007812,804.4491504960488,792.1284560950381,801.057738016198,977037,HINDUNILVR.NS,2
2017-05-03,236.3126220703125,240.03817132574125,235.01301490868033,239.04180147244833,24205196,ICICIBANK.NS,2
2017-05-03,356.88873291015625,358.7222570285323,350.5286939388028,353.9092533034797,4659448,INFY.NS,2
2017-05-03,186.0441436767578,187.55395251707588,184.86982191905375,187.55395251707588,6271881,ITC.NS,2
2017-05-03,983.359619140625,997.679515308072,980.9586295766519,992.3917487284563,1296282,LT.NS,2
2017-05-03,298.8395080566406,301.16241130403563,297.7271236508428,300.32267755770084,9500038,RELIANCE.NS,2
2017-05-03,260.31451416015625,263.3686057431816,256.7214910390356,259.9552173305624,13950914,SBIN.NS,2
2017-05-03,929.0687866210938,932.1294909135881,901.7210021908209,912.2546616830213,3514406,TCS.NS,2
2017-05-04,296.53546142578125,301.16347285937644,294.56425793541,297.13536894956417,1345900,BHARTIARTL.NS,3
2017-05-04,349.9454650878906,351.79231785922445,347.16376052116,350.9600860045691,5131028,HDFCBANK.NS,3
2017-05-04,821.4063110351562,824.2396242628108,801.7447407032228,802.1311135078448,1234682,HINDUNILVR.NS,3
2017-05-04,258.01611328125,259.70561562703364,245.92972488053474,252.6443980296969,122120948,ICICIBANK.NS,3
2017-05-04,358.16839599609375,358.932366319072,354.82602583306385,357.9200963153162,5279806,INFY.NS,3
